"Worksheet exported from: C:\Users\icpoes\Documents\Agilent\ICP Expert\My Results\roasted_coffees_QC.esws"
"Instrument name",""
"Software version","7.7.0.13059"
"Firmware version",""

""
"Label","Rack:Tube","Type","Measurement","Date Time","Element","Element Label","Flags","Unadjusted Data","Concentration","Unit","Intensity","Concentration SD","Concentration % RSD","Intensity SD","Intensity % RSD","%RSE","Weight","Volume","Dilution","Internal Standard","Calibration fit","Correlation coefficient","Background correction","%RSE limit","Calibration Coefficient [1]","Calibration Coefficient [2]","Calibration Coefficient [3]","LIMS ID","Customer","Customer Ref.","Sample Date Time","Sample Site","Description","Replicates","Concentration Replicate 1","Concentration Replicate 2","Concentration Replicate 3","Intensity Replicate 1","Intensity Replicate 2","Intensity Replicate 3","Flags Replicate 1","Flags Replicate 2","Flags Replicate 3"
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Cs 697.327","Cs","","Uncal","Uncal","ppm","28.62","-","-","11.79","41.21","5926.25","1","1","1","-","Weighted Linear Through None","0.90835","Fitted","-","33.3380917130296","11.6252781016192","-","","","","","","","3","Uncal","Uncal","Uncal","16.03","39.41","30.43","Uncal","Uncal","Uncal"
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Cu 213.598","Cu","","0.02","0.02","ppm","515.24","0.00","4.22","21.66","4.20","2.76","1","1","1","-","Weighted Linear Through None","1.00000","Fitted","-","2.03642227957143","22523.1466945538","-","","","","","","","3","0.02","0.02","0.02","516.54","492.96","536.22","","",""
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Cu 223.009","Cu","","0.03","0.03","ppm","385.08","0.00","0.10","0.32","0.08","8.09","1","1","1","-","Weighted Linear Through None","1.00000","Fitted","-","58.5641381105161","9624.26553173763","-","","","","","","","3","0.03","0.03","0.03","384.94","385.44","384.85","","",""
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Cu 224.700","Cu","","0.03","0.03","ppm","354.22","0.00","2.39","8.10","2.29","2.90","1","1","1","-","Weighted Linear Through None","1.00000","Fitted","-","15.5369398347876","10565.9821530702","-","","","","","","","3","0.03","0.03","0.03","352.34","347.22","363.09","","",""
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Cu 324.754","Cu","","0.03","0.03","ppm","3088.44","0.00","0.39","9.04","0.29","5.40","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","743.590123181281","68610.9877117265","-","","","","","","","3","0.03","0.03","0.03","3082.27","3098.81","3084.25","","",""
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Cu 327.395","Cu","","0.03","0.03","ppm","1860.96","0.00","0.73","13.35","0.72","3.01","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","27.58939085005","54827.5090178264","-","","","","","","","3","0.03","0.03","0.03","1846.10","1871.93","1864.85","","",""
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Fe 234.350","Fe","","0.09","0.09","ppm","3035.95","0.00","0.26","7.88","0.26","4.23","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","46.7407116319258","32963.9579236067","-","","","","","","","3","0.09","0.09","0.09","3034.22","3044.55","3029.08","","",""
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Fe 238.204","Fe","","0.09","0.09","ppm","9016.96","0.00","0.36","32.02","0.36","5.50","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","53.3513346872876","96397.3220406348","-","","","","","","","3","0.09","0.09","0.09","9031.23","9039.36","8980.28","","",""
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Fe 239.563","Fe","","0.09","0.09","ppm","1511.92","0.00","0.62","9.29","0.61","3.86","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","21.5199593737441","16472.4742367202","-","","","","","","","3","0.09","0.09","0.09","1503.76","1522.03","1509.96","","",""
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Fe 259.940","Fe","","0.09","0.09","ppm","4678.13","0.00","0.38","17.64","0.38","4.03","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","11.1624669295022","51630.6474616644","-","","","","","","","3","0.09","0.09","0.09","4663.64","4697.78","4672.99","","",""
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Fe 261.187","Fe","","0.09","0.09","ppm","2188.10","0.00","0.06","1.36","0.06","5.49","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","62.7698303379057","22874.6140319528","-","","","","","","","3","0.09","0.09","0.09","2186.56","2188.67","2189.09","","",""
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Ga 209.068","Ga","","Uncal","Uncal","ppm","6.10","-","-","6.08","99.70","180.90","1","1","1","-","Weighted Linear Through None","0.99787","Fitted","-","6.47476462683494","21.3316961983596","-","","","","","","","3","Uncal","Uncal","Uncal","9.85","9.37","-0.92","Uncal","Uncal","Uncal"
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Ga 250.019","Ga","","Uncal","Uncal","ppm","10.05","-","-","6.97","69.33","14.12","1","1","1","-","Weighted Linear Through None","0.99998","Fitted","-","7.33912840133814","821.387973827382","-","","","","","","","3","Uncal","Uncal","Uncal","10.49","16.79","2.87","Uncal","Uncal","Uncal"
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Ga 287.423","Ga","","Uncal","Uncal","ppm","57.61","-","-","22.36","38.80","16.82","1","1","1","-","Weighted Linear Through None","0.99996","Fitted","-","-40.0771055855848","6522.3855241441","-","","","","","","","3","Uncal","Uncal","Uncal","39.66","50.53","82.65","Uncal","Uncal","Uncal"
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Ga 294.363","Ga","","0.01","0.01","ppm","28.01","0.00","10.63","8.87","31.66","8.42","1","1","1","-","Weighted Linear Through None","0.99997","Fitted","-","-55.4216172417862","11736.7550722368","-","","","","","","","3","0.01","0.01","0.01","24.40","21.51","38.11","","",""
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Ga 417.204","Ga","","Uncal","Uncal","ppm","83.89","-","-","26.69","31.82","10.57","1","1","1","-","Weighted Linear Through None","0.99995","Fitted","-","55.4736144618678","18636.7124937648","-","","","","","","","3","Uncal","Uncal","Uncal","95.03","53.43","103.20","Uncal","Uncal","Uncal"
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","In 230.606","In","","0.00","0.00","ppm","20.94","0.00","65.60","9.16","43.73","4.63","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","6.98020696101736","3302.54091067164","-","","","","","","","3","0.00","0.01","0.00","11.14","29.28","22.41","","",""
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","In 303.936","In","","0.01","0.01","ppm","29.15","0.00","11.94","2.83","9.71","7.12","1","1","1","-","Weighted Linear Through None","0.99996","Fitted","-","5.44069568498639","2426.67728682737","-","","","","","","","3","0.01","0.01","0.01","29.73","31.63","26.07","","",""
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","In 325.609","In","","0.01","0.01","ppm","27.52","0.00","46.02","20.88","75.89","11.23","1","1","1","-","Weighted Linear Through None","0.99997","Fitted","-","-17.8552604592492","7226.50608519977","-","","","","","","","3","0.00","0.01","0.00","14.23","51.59","16.74","","",""
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","In 410.176","In","","0.01","0.01","ppm","302.72","0.00","36.68","30.80","10.17","12.17","1","1","1","-","Weighted Linear Through None","0.99988","Fitted","-","218.74954955397","8981.91511138463","-","","","","","","","3","0.01","0.01","0.01","323.74","317.05","267.36","","",""
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","In 451.131","In","","Uncal","Uncal","ppm","1966.56","-","-","10.82","0.55","46.45","1","1","1","-","Weighted Linear Through None","0.99990","Fitted","-","1982.69748546336","3472.61297854239","-","","","","","","","3","Uncal","Uncal","Uncal","1963.27","1957.76","1978.65","Uncal","Uncal","Uncal"
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","K 404.414","K","","Uncal","Uncal","ppm","2032.90","-","-","102.55","5.04","5174.00","1","1","1","-","Weighted Linear Through None","0.46864","Fitted","-","-2448.34904961979","725.472607898506","-","","","","","","","3","Uncal","Uncal","Uncal","1929.04","2035.57","2134.09","Uncal","Uncal","Uncal"
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","K 404.721","K","","Uncal","Uncal","ppm","1170.12","-","-","12.47","1.07","137.67","1","1","1","-","Weighted Linear Through None","0.99821","Fitted","-","6.26183673734037","16.5181854076797","-","","","","","","","3","Uncal","Uncal","Uncal","1158.40","1183.23","1168.72","Uncal","Uncal","Uncal"
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","K 693.876","K","","Uncal","Uncal","ppm","19729.43","-","-","179.15","0.91","13968.85","1","1","1","-","Weighted Linear Through None","0.42629","Fitted","-","19308.8905252778","11.9226767925884","-","","","","","","","3","Uncal","Uncal","Uncal","19806.93","19524.57","19856.78","Uncal","Uncal","Uncal"
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","K 766.491","K","","Uncal","Uncal","ppm","2884335.23","-","-","23848.72","0.83","20.61","1","1","1","-","Weighted Linear Through None","0.99974","Fitted","-","-1258.56836292931","68914.759165721","-","","","","","","","3","Uncal","Uncal","Uncal","2911634.27","2867549.90","2873821.52","Uncal","Uncal","Uncal"
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","K 769.897","K","","Uncal","Uncal","ppm","2769507.79","-","-","24862.39","0.90","79.67","1","1","1","-","Weighted Linear Through None","0.99982","Fitted","-","13565.9051170005","64847.0845038005","-","","","","","","","3","Uncal","Uncal","Uncal","2797396.18","2749663.04","2761464.14","Uncal","Uncal","Uncal"
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Li 274.119","Li","","Uncal","Uncal","ppm","13.40","-","-","9.43","70.38","362.92","1","1","1","-","Weighted Linear Through None","0.99932","Fitted","-","5.64200148425298","53.9189118377306","-","","","","","","","3","Uncal","Uncal","Uncal","23.50","11.86","4.83","Uncal","Uncal","Uncal"
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Li 323.263","Li","","Uncal","Uncal","ppm","15.32","-","-","3.71","24.24","214.25","1","1","1","-","Weighted Linear Through None","0.99966","Fitted","-","4.94887639004978","122.149515964069","-","","","","","","","3","Uncal","Uncal","Uncal","17.33","17.59","11.03","Uncal","Uncal","Uncal"
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Li 460.289","Li","","Uncal","Uncal","ppm","85.18","-","-","54.18","63.61","32.89","1","1","1","-","Weighted Linear Through None","0.99986","Fitted","-","-2.99303506630963","7469.34025520561","-","","","","","","","3","Uncal","Uncal","Uncal","127.98","103.30","24.26","Uncal","Uncal","Uncal"
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Li 610.365","Li","","Uncal","Uncal","ppm","154.58","-","-","57.87","37.44","34.23","1","1","1","-","Weighted Linear Through None","0.99982","Fitted","-","-1012.02829583426","113030.355820004","-","","","","","","","3","Uncal","Uncal","Uncal","99.76","215.07","148.90","Uncal","Uncal","Uncal"
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Li 670.783","Li","","Uncal","Uncal","ppm","5581.61","-","-","30.01","0.54","19.66","1","1","1","-","Weighted Linear Through None","0.99986","Fitted","-","5531.1364532904","3847154.39418562","-","","","","","","","3","Uncal","Uncal","Uncal","5573.50","5614.84","5556.49","Uncal","Uncal","Uncal"
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Mg 279.553","Mg","o","5.60","5.60","ppm","9514336.51","0.02","0.37","35392.77","0.37","7.87","1","1","1","-","Weighted Linear Through None","0.99998","Fitted","-","553.836978992799","1697670.96030384","-","","","","","","","3","5.62","5.61","5.58","9540689.91","9528211.08","9474108.53","o","o","o"
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Mg 279.800","Mg","o","6.15","6.15","ppm","46034.15","0.05","0.88","406.86","0.88","3.83","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","19.6119271442071","7479.79053173978","-","","","","","","","3","6.21","6.15","6.10","46453.09","46008.81","45640.55","o","o","o"
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Mg 280.270","Mg","o","5.87","5.87","ppm","2391287.58","0.03","0.44","10600.65","0.44","4.08","1","1","1","-","Weighted Linear Through None","1.00000","Fitted","-","133.309404520838","407067.137361919","-","","","","","","","3","5.85","5.90","5.87","2381961.43","2402816.58","2389084.74","o","o","o"
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Mg 285.213","Mg","o","6.19","6.19","ppm","508241.74","0.01","0.13","639.09","0.13","5.43","1","1","1","-","Weighted Linear Through None","0.99998","Fitted","-","34.7153398245741","82076.607182378","-","","","","","","","3","6.19","6.18","6.20","508306.29","507572.83","508846.11","o","o","o"
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Mg 383.829","Mg","o","6.06","6.06","ppm","78197.29","0.02","0.36","280.68","0.36","3.80","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","3.21742279289242","12909.0216030996","-","","","","","","","3","6.05","6.08","6.04","78107.80","78511.81","77972.27","o","o","o"
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Mn 257.610","Mn","","0.05","0.05","ppm","23933.96","0.00","0.35","82.60","0.35","1.38","1","1","1","-","Weighted Linear Through None","1.00000","Fitted","-","45.2607134280932","496340.505341765","-","","","","","","","3","0.05","0.05","0.05","23871.25","24027.55","23903.08","","",""
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Mn 259.372","Mn","","0.05","0.05","ppm","17006.80","0.00","0.42","70.69","0.42","2.44","1","1","1","-","Weighted Linear Through None","1.00000","Fitted","-","32.5594765527835","353044.321118467","-","","","","","","","3","0.05","0.05","0.05","16981.87","17086.57","16951.95","","",""
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Mn 260.568","Mn","","0.05","0.05","ppm","2916.03","0.00","0.18","5.10","0.17","2.04","1","1","1","-","Weighted Linear Through None","1.00000","Fitted","-","1.41095161748046","62186.1913832183","-","","","","","","","3","0.05","0.05","0.05","2911.70","2921.65","2914.75","","",""
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Mn 293.931","Mn","","0.05","0.05","ppm","3796.20","0.00","0.58","22.10","0.58","2.80","1","1","1","-","Weighted Linear Through None","1.00000","Fitted","-","-23.3700508928659","81029.1730798095","-","","","","","","","3","0.05","0.05","0.05","3783.30","3821.72","3783.60","","",""
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Mn 294.921","Mn","","0.05","0.05","ppm","5964.01","0.00","0.76","45.42","0.76","2.39","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","4.59411479618777","126606.326283562","-","","","","","","","3","0.05","0.05","0.05","5939.20","6016.43","5936.40","","",""
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Na 330.237","Na","","Uncal","Uncal","ppm","59.29","-","-","13.05","22.01","167.09","1","1","1","-","Weighted Linear Through None","0.99983","Fitted","-","38.5693323402439","90.9945205304693","-","","","","","","","3","Uncal","Uncal","Uncal","46.67","72.73","58.47","Uncal","Uncal","Uncal"
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Na 568.263","Na","","Uncal","Uncal","ppm","27132.18","-","-","118.62","0.44","","1","1","1","-","Weighted Linear Through None","-","Fitted","-","-","-","-","","","","","","","3","Uncal","Uncal","Uncal","27167.75","27228.94","26999.85","Uncal","Uncal","Uncal"
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Na 568.821","Na","","Uncal","Uncal","ppm","797.45","-","-","121.80","15.27","92.34","1","1","1","-","Weighted Linear Through None","0.99992","Fitted","-","643.78418988701","806.003409078938","-","","","","","","","3","Uncal","Uncal","Uncal","785.96","681.80","924.58","Uncal","Uncal","Uncal"
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Na 588.995","Na","","0.13","0.13","ppm","110863.94","0.00","0.10","76.44","0.07","7.32","1","1","1","-","Weighted Linear Through None","0.99995","Fitted","-","34609.579228973","602429.674310122","-","","","","","","","3","0.13","0.13","0.13","110776.10","110900.26","110915.44","","",""
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Na 589.592","Na","","Uncal","Uncal","ppm","40955.65","-","-","342.47","0.84","17.90","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","1433.22081822124","314103.498911419","-","","","","","","","3","Uncal","Uncal","Uncal","40838.95","41341.21","40686.77","Uncal","Uncal","Uncal"
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Ni 216.555","Ni","","0.00","0.00","ppm","12.53","0.00","54.11","9.86","78.68","2.66","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","-5.68781234087442","14025.6155001096","-","","","","","","","3","0.00","0.00","0.00","5.06","23.70","8.82","","",""
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Ni 221.648","Ni","","0.00","0.00","ppm","15.14","0.00","26.52","2.59","17.10","3.56","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","5.37578032909001","10198.8617384727","-","","","","","","","3","0.00","0.00","0.00","16.87","12.17","16.39","","",""
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Ni 227.021","Ni","","0.00","0.00","ppm","30.10","0.00","54.52","14.04","46.65","3.36","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","4.34130060846223","19417.2844350435","-","","","","","","","3","0.00","0.00","0.00","13.92","39.09","37.30","","",""
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Ni 230.299","Ni","","0.00","0.00","ppm","14.49","0.00","25.30","8.15","56.28","3.11","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","-17.7356714751691","20530.860857867","-","","","","","","","3","0.00","0.00","0.00","5.36","21.05","17.05","","",""
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","Ni 231.604","Ni","","0.00","0.00","ppm","9.97","0.00","23.86","2.69","26.92","4.09","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","-1.28060593835289","16679.0136786914","-","","","","","","","3","0.00","0.00","0.00","9.17","7.78","12.97","","",""
"Bean Papua New Guinea 1","2:8","Sample","Original","5/6/2025 4:30:36 PM","P 177.434","P","","Uncal","Uncal","ppm","130.18","-","-","4.39","3.37","75.82","1","1","1","-","Weighted Linear Through None","0.99998","Fitted","-","1.69707402417487","39.1012432548619","-","","","","","","","3","Uncal","Uncal","Uncal","129.78","134.76","126.01","Uncal","Uncal","Uncal"
